128,2000,1.042560,0.537960,0.378720,0.317640,0.409840,0.365840,0.329240,0.319720,0.360320,0.345560,0.353280,0.317080,0.330400,0.323320
128,4000,2.047560,1.068480,0.730280,0.586600,0.807840,0.732560,0.655800,0.599240,0.704040,0.661520,0.661160,0.623440,0.650480,0.637920
128,8000,4.023500,2.095800,1.455000,1.121700,1.594200,1.470200,1.316500,1.122900,1.451200,1.333600,1.282800,1.154700,1.286900,1.256200
256,2000,4.271400,2.212500,1.589400,1.291000,1.628000,1.435300,1.259500,1.077000,1.434600,1.331200,1.250000,1.207200,1.346000,1.270000
256,4000,8.229700,4.263400,3.051700,2.431900,3.173000,2.799700,2.468200,2.148500,2.794400,2.585800,2.424100,2.262400,2.636700,2.472700
256,8000,16.140301,8.367900,5.937800,4.700100,6.314800,5.579800,4.841800,4.186300,5.478000,5.130200,4.759600,4.399200,5.177200,4.883800
